loan_amnt,int_rate,grade,emp_length,home_ownership,annual_inc,age,default,default_amount
12000,16.89,D,6,MORTGAGE,62400,36,1,4007
12000,12.99,C,0,RENT,45000,29,0,0
6350,7.49,A,4,MORTGAGE,43200,24,1,3009
14400,10.37,B,6,RENT,94500,26,1,6664
5000,10.59,B,1,MORTGAGE,51600,23,0,0
5000,11.49,B,0,RENT,30000,22,0,0
6575,13.49,C,5,RENT,36000,27,1,2718
8500,7.51,A,0,RENT,44000,24,1,4803
15000,8.49,A,0,RENT,43000,22,0,0
15750,10.75,B,6,MORTGAGE,168000,23,0,0
6400,11.49,B,20,MORTGAGE,36000,23,1,3973
6000,7.9,A,2,RENT,22356,33,1,3531
10000,,C,4,RENT,42000,23,0,0
24000,14.09,D,3,RENT,72800,36,1,13209
29000,7.51,A,1,MORTGAGE,67000,26,1,16910
8725,9.32,A,11,MORTGAGE,52000,27,1,3437
5800,10.37,B,5,RENT,73000,31,0,0
15000,8.9,A,4,RENT,50000,36,0,0
18600,13.57,C,5,RENT,95000,34,0,0
12800,,B,6,MORTGAGE,70000,30,1,6052
12000,6.62,A,6,MORTGAGE,55000,40,0,0
13000,12.53,C,9,RENT,84000,29,0,0
29100,12.99,C,11,MORTGAGE,52000,24,1,13537
19650,15.37,D,13,RENT,51295,24,1,9468
4000,15.65,D,6,RENT,13200,24,1,1614
5600,9.63,B,1,MORTGAGE,24000,23,1,2425
4200,5.79,A,5,RENT,30000,34,0,0
7000,9.99,B,2,RENT,37000,24,1,3638
13500,13.43,C,23,RENT,37000,24,1,9172
15000,16,D,4,RENT,65000,29,1,4935
10000,8.63,A,7,MORTGAGE,90000,30,1,4384
2250,18.25,D,1,RENT,15600,27,0,0
8000,7.51,A,2,MORTGAGE,52000,36,0,0
14125,11.49,B,4,RENT,40000,22,0,0
10800,10.74,B,3,OWN,27000,22,1,5643
9600,14.65,C,2,RENT,40000,24,0,0
3800,6.54,A,21,MORTGAGE,88000,26,1,1619
10000,11.46,B,2,RENT,36000,24,1,5208
1850,11.99,B,0,RENT,42000,30,0,0
10000,6.03,A,9,MORTGAGE,51000,23,0,0
3200,,C,5,MORTGAGE,96000,40,0,0
17600,13.16,C,14,MORTGAGE,76596,29,1,7435
1500,18.64,E,0,RENT,17000,21,1,682
6000,10.99,B,4,MORTGAGE,33600,34,0,0
15000,10.95,B,2,RENT,85000,21,0,0
10000,10.37,B,12,RENT,30000,22,1,6510
14000,,B,1,MORTGAGE,225000,27,1,7995
10000,11.14,B,3,RENT,30000,23,1,5568
7000,6.62,A,1,MORTGAGE,149400,26,0,0
10000,12.69,B,2,RENT,52000,28,0,0
7000,8,A,3,MORTGAGE,96713.32,31,0,0
6500,11.89,B,1,RENT,40000,25,0,0
2350,14.17,C,2,RENT,22000,38,0,0
2400,6.03,A,16,MORTGAGE,39600,34,1,1148
2100,11.12,B,2,MORTGAGE,21403.2,27,1,1382
21000,11.99,B,6,RENT,78000,31,1,9611
11500,7.05,A,1,RENT,74500,32,0,0
12000,,B,3,MORTGAGE,101004,27,0,0
9250,8.59,A,2,RENT,24996,25,0,0
1925,14.35,C,6,RENT,78000,33,1,1016
20000,10.99,B,4,MORTGAGE,96000,23,1,9049
11400,9.32,A,9,MORTGAGE,108000,29,0,0
10000,7.51,A,11,RENT,40000,21,1,4597
15000,7.66,A,2,RENT,36000,26,0,0
3600,13.98,C,0,RENT,55200,25,1,1857
6000,14.59,D,0,MORTGAGE,23920,25,1,2906
5250,11.49,B,19,RENT,39000,28,1,3188
25000,16.32,D,2,MORTGAGE,275004,34,1,11949
7000,6.92,A,6,RENT,83236,23,0,0
3200,,B,0,RENT,56000,29,1,1460
6000,,B,13,MORTGAGE,75000,39,1,4007
4200,9.91,B,,RENT,28080,22,1,1385
6000,10,B,2,RENT,79000,37,0,0
5000,7.88,A,1,RENT,27000,27,0,0
4000,10.99,B,8,RENT,55000,23,0,0
5000,13.47,C,1,MORTGAGE,82000,26,0,0
2400,11.99,B,0,RENT,32000,22,0,0
1600,7.51,A,4,RENT,15120,24,0,0
10000,13.11,C,11,MORTGAGE,57600,23,1,4168
6000,15.23,C,0,RENT,33000,29,0,0
9000,11.89,B,14,RENT,85000,43,0,0
17500,8.9,A,9,OWN,84000,23,1,7294
10000,8.49,A,5,MORTGAGE,65000,29,1,4112
7000,11.86,B,0,RENT,40800,24,1,3807
7500,6.62,A,,OWN,26300,21,0,0
4800,11.71,B,13,RENT,38000,25,1,2365
35000,10.65,B,7,MORTGAGE,90000,24,0,0
15250,14.42,D,3,MORTGAGE,60000,30,1,8252
2500,14.61,D,9,MORTGAGE,64999.92,22,0,0
7500,10.99,B,13,MORTGAGE,71500,26,1,3068
5000,,C,0,RENT,27396,30,0,0
10800,14.59,D,16,OWN,25100,23,0,0
8000,7.51,A,9,MORTGAGE,120000,32,0,0
5500,,A,13,OWN,17500,26,0,0
7000,6.62,A,9,RENT,32340,22,1,3599
5000,14.84,D,8,RENT,98760,43,0,0
15000,11.58,B,0,RENT,42000,24,1,8761
6000,9.63,B,22,RENT,16000,21,0,0
10000,9.88,B,3,RENT,35000,27,1,5370
9600,14.17,C,8,OWN,65000,23,1,4992
15000,8.49,A,0,MORTGAGE,69000,22,0,0
10000,7.51,A,1,RENT,100000,28,0,0
13075,16.7,E,1,RENT,57200,33,1,5230
2000,14.84,D,0,MORTGAGE,21600,24,1,1188
4800,5.42,A,1,RENT,45000,26,0,0
7200,13.22,C,1,RENT,40000,27,1,3694
7200,8,A,12,RENT,42996,23,0,0
15000,16.95,E,2,RENT,47000,42,0,0
7200,16.29,D,17,MORTGAGE,65000,43,0,0
6500,7.14,A,13,MORTGAGE,86500,37,0,0
20000,,C,7,MORTGAGE,82726,24,1,11511
11000,11.99,B,12,MORTGAGE,85000,26,0,0
5000,,G,2,RENT,51996,25,1,1741
9600,13.57,C,3,RENT,28080,35,1,4984
8000,7.9,A,1,RENT,40000,31,0,0
8000,6.03,A,5,MORTGAGE,41000,26,0,0
7000,8,A,9,MORTGAGE,130000,26,0,0
7500,14.27,C,4,RENT,57000,30,0,0
4000,,B,1,RENT,22800,32,1,2272
6250,8.9,A,3,RENT,38400,23,0,0
12000,13.23,C,2,RENT,38000,24,1,7308
35000,9.99,B,29,MORTGAGE,300000,24,0,0
12800,9.45,B,1,RENT,65000,29,0,0
15000,6.17,A,8,MORTGAGE,94000,26,0,0
7000,10.65,B,1,RENT,90000,23,1,2232
8000,11.99,B,17,MORTGAGE,85000,37,0,0
5600,9.99,B,,RENT,62000,23,0,0
9600,8.49,A,3,MORTGAGE,64000,22,1,5183
5000,14.91,D,3,RENT,50000,23,0,0
9600,7.49,A,7,MORTGAGE,44460,34,0,0
10000,15.33,D,22,RENT,83628,28,1,3139
20000,9.25,B,2,MORTGAGE,135000,41,0,0
2325,6.99,A,4,MORTGAGE,50000,37,1,1152
4000,,A,25,MORTGAGE,67000,32,0,0
1000,13.43,C,,RENT,10140,21,1,398
5000,6.54,A,4,RENT,36480,25,1,2179
8000,,C,3,OWN,150000,32,0,0
5000,14.96,D,4,RENT,31000,26,0,0
14000,7.66,A,4,MORTGAGE,85634,30,0,0
10000,11.49,B,6,MORTGAGE,86000,22,0,0
15000,13.85,C,3,MORTGAGE,88000,29,1,7417
5600,11.36,B,0,RENT,45000,32,1,3886
5000,7.74,A,9,RENT,70000,35,0,0
12000,8.49,A,7,MORTGAGE,140000,23,0,0
6400,9.63,A,2,MORTGAGE,98000,25,0,0
6000,10.39,B,0,RENT,38000,24,0,0
14000,14.22,C,3,RENT,85332,30,1,5121
7550,11.49,B,11,MORTGAGE,175000,25,1,3279
16000,11.83,B,0,RENT,40000,21,1,5997
10750,,A,7,MORTGAGE,42000,23,1,3695
4000,6.39,A,15,OWN,60000,25,1,2248
7500,6.76,A,4,RENT,27600,21,0,0
20000,11.48,B,4,MORTGAGE,100000,28,0,0
12000,,B,1,MORTGAGE,27000,22,1,5645
3000,14.79,C,0,RENT,48000,22,0,0
25000,10.62,B,21,MORTGAGE,80000,26,1,12214
6800,7.14,A,17,RENT,37000,22,1,3319
10000,11.14,B,0,RENT,140000,24,1,5493
2000,,A,0,RENT,80004,23,1,963
7500,,C,7,RENT,50000,50,0,0
4000,11.34,C,1,RENT,30000,24,0,0
10000,10.75,B,2,MORTGAGE,28644,23,0,0
3225,5.79,A,0,MORTGAGE,78000,38,0,0
7250,8,A,0,RENT,20800,30,0,0
3000,17.44,E,8,RENT,95424,28,0,0
4650,8.49,A,16,MORTGAGE,85000,26,0,0
5600,13.43,C,18,MORTGAGE,80000,39,0,0
2000,13.23,C,,RENT,24702,22,0,0
24000,16.35,E,2,MORTGAGE,150000,29,1,9834
5000,14.26,C,5,RENT,81996,28,1,2383
12000,13.11,C,15,MORTGAGE,35000,33,0,0
10000,7.66,A,4,RENT,43000,25,1,6892
20000,16.08,F,16,MORTGAGE,82000,29,1,11714
8000,19.13,F,5,OWN,115000,25,0,0
20000,11.48,B,0,MORTGAGE,200000,38,0,0
10500,7.66,A,15,MORTGAGE,90000,39,0,0
15000,6.03,A,27,MORTGAGE,83886.4,27,0,0
9600,9.62,B,2,MORTGAGE,55000,27,1,4631
15000,,B,0,RENT,32000,27,1,6947
3000,12.69,B,2,OWN,20000,37,1,1260
1000,7.51,A,14,MORTGAGE,84000,36,1,848
6000,7.68,A,8,RENT,41004,24,0,0
4000,,B,5,RENT,19200,25,0,0
5000,8.94,A,1,OWN,16400,25,0,0
20400,10.25,B,2,RENT,80004,24,1,12931
8000,6.99,A,28,MORTGAGE,138000,25,0,0
5000,,A,9,MORTGAGE,92000,30,1,1949
4000,12.42,B,3,RENT,31200,24,1,1680
6000,10.99,B,3,MORTGAGE,61500,27,1,3471
13000,7.29,A,8,MORTGAGE,60000,24,0,0
2000,,A,13,MORTGAGE,35000,31,0,0
3600,,B,31,OWN,32500,25,1,1865
7800,,D,7,MORTGAGE,36996,24,0,0
4800,10.37,B,,RENT,31200,22,1,1800
11600,6.91,A,1,MORTGAGE,70000,40,0,0
10000,7.51,A,0,RENT,54996,23,0,0
5000,15.65,D,0,RENT,50000,38,0,0
10000,11.49,B,0,MORTGAGE,54000,23,0,0
7200,20.89,F,0,MORTGAGE,88800,23,1,4937
20000,13.48,C,21,MORTGAGE,100000,33,1,8205
8000,7.49,A,18,RENT,70000,29,1,4686
12000,11.36,B,9,MORTGAGE,70000,24,1,5866
5000,11.03,C,22,MORTGAGE,91644,30,0,0
20000,12.69,B,9,RENT,100000,27,0,0
9600,7.9,A,4,RENT,42000,28,1,5378
10000,,C,0,RENT,80000,24,0,0
3250,,A,3,MORTGAGE,45292.8,23,1,1345
5000,15.27,C,1,MORTGAGE,60000,25,1,1726
10000,14.74,D,9,MORTGAGE,50000,29,0,0
2400,,A,17,RENT,35000,40,0,0
20000,17.74,E,12,MORTGAGE,76368,22,0,0
10000,16.35,E,2,MORTGAGE,77000,36,0,0
10000,7.51,A,5,MORTGAGE,39996,23,0,0
16000,13.92,C,2,MORTGAGE,77004,25,0,0
10000,11.36,B,7,MORTGAGE,50004,35,1,3899
11000,7.14,A,,OWN,70000,23,0,0
10000,14.27,C,3,MORTGAGE,81000,38,0,0
10000,16.77,D,6,OWN,45000,35,0,0
8000,12.42,B,8,MORTGAGE,47000,29,0,0
12000,16,E,5,MORTGAGE,36000,34,0,0
15000,13.98,C,8,RENT,48000,36,0,0
16000,10.62,B,11,RENT,135000,24,1,9301
3550,,A,16,OWN,20245,21,0,0
20000,,B,20,RENT,65000,27,0,0
8400,7.88,A,0,RENT,42000,32,0,0
7000,10.37,B,1,RENT,53250,27,0,0
10000,7.66,A,18,MORTGAGE,62316,21,1,4898
5200,6.54,A,0,MORTGAGE,75000,25,1,2980
6000,7.9,A,3,OWN,30000,26,1,3816
5600,7.29,A,2,RENT,52000,24,1,3685
1200,9.62,B,2,RENT,30000,21,1,614
6250,10.38,B,1,RENT,23004,27,0,0
12000,7.29,A,5,RENT,47256,29,1,8894
2800,11.49,B,12,OWN,27560,22,0,0
8000,14.72,C,2,RENT,65000,23,1,6564
14000,6.99,A,0,RENT,61000,22,0,0
13200,6.17,A,9,RENT,28000,29,1,5812
10000,9.64,B,0,RENT,67000,24,0,0
3000,,B,17,RENT,10000,28,1,1199
5000,5.99,A,12,MORTGAGE,60000,22,0,0
12000,6.91,A,8,MORTGAGE,40000,46,1,5091
4000,5.42,A,15,MORTGAGE,55000,23,1,2215
6000,8.94,A,7,RENT,27000,31,1,3064
10000,16.89,D,1,RENT,48720,23,0,0
21000,12.36,D,0,MORTGAGE,48000,31,1,11237
2875,11.99,B,4,OWN,40800,37,1,1204
1950,12.69,B,,OWN,12000,47,0,0
12000,13.99,C,25,MORTGAGE,60000,22,1,5859
11750,13.47,C,3,RENT,98000,27,0,0
10000,5.42,A,0,MORTGAGE,93000,32,1,5679
4000,6.62,A,,MORTGAGE,42000,43,1,1971
24250,,B,2,MORTGAGE,120000,38,0,0
13050,14.59,D,5,MORTGAGE,140000,26,0,0
15000,15.28,D,0,RENT,75000,21,0,0
13000,13.48,C,6,MORTGAGE,39996,21,0,0
8800,10,B,0,RENT,28114,29,0,0
2000,15.27,C,2,RENT,41000,27,1,1075
10000,14.11,D,0,RENT,72500,22,0,0
24000,10.25,B,15,MORTGAGE,64000,31,0,0
7200,5.42,A,19,MORTGAGE,36000,23,1,5043
10800,14.27,C,3,RENT,52000,29,1,5386
8400,14.84,D,3,RENT,130000,23,1,4958
17625,12.69,B,11,RENT,37793.6,27,0,0
10000,7.88,A,5,RENT,60000,29,0,0
10000,9.63,A,4,RENT,100000,29,0,0
12000,6.62,A,7,MORTGAGE,80000,24,1,4268
8000,7.14,A,4,MORTGAGE,60000,22,0,0
8000,7.29,A,0,OWN,100000,30,1,4738
5000,12.42,B,,RENT,20400,22,0,0
5600,7.49,A,5,MORTGAGE,60000,22,1,3530
15900,13.22,C,12,MORTGAGE,69000,25,0,0
1300,10.59,B,4,RENT,89000,25,0,0
6700,6.92,A,,RENT,21600,21,1,4243
3200,,B,2,MORTGAGE,113000,26,0,0
4000,15.62,D,19,MORTGAGE,138000,37,0,0
20000,14.26,C,7,RENT,94050,28,1,9552
5000,13.93,E,2,RENT,38000,23,1,2191
10000,10.25,B,4,RENT,65000,24,0,0
6000,11.99,B,5,MORTGAGE,26004,26,0,0
1500,7.9,A,6,MORTGAGE,102540,30,0,0
5000,7.29,A,30,RENT,66000,33,0,0
5000,18.39,E,16,RENT,97500,26,1,2329
5800,13.16,C,1,MORTGAGE,53000,57,0,0
20500,20.9,G,5,OWN,69000,34,1,8286
9600,7.49,A,0,RENT,21600,22,0,0
6500,7.74,A,1,MORTGAGE,50000,27,0,0
9000,14.35,C,0,RENT,49500,22,1,5453
9250,7.9,A,1,MORTGAGE,92700,22,0,0
6000,5.42,A,7,MORTGAGE,70000,32,0,0
10000,12.21,B,1,MORTGAGE,38904,26,0,0
9325,10.91,C,13,RENT,70522.26,23,0,0
12000,8.49,A,3,MORTGAGE,85920,20,1,4588
9000,,E,0,OTHER,39996,29,0,0
5000,14.65,C,1,MORTGAGE,24000,22,1,3406
12000,6.03,A,17,RENT,45000,34,0,0
10000,7.49,A,12,OWN,141000,24,0,0
10000,8,A,2,MORTGAGE,25000,24,0,0
10800,6.92,A,5,MORTGAGE,110000,25,1,8186
18000,10.99,B,5,MORTGAGE,95000,25,0,0
13000,7.88,A,13,OWN,25000,22,0,0
3200,5.42,A,13,RENT,33000,25,0,0
4000,,D,2,MORTGAGE,21948,24,0,0
10000,12.42,B,10,RENT,39000,22,1,5975
9000,7.74,A,3,MORTGAGE,42000,32,1,4960
7500,13.8,D,3,MORTGAGE,68000,26,0,0
7800,15.99,D,,OWN,50000,27,1,3576
12000,5.79,A,5,MORTGAGE,80400,24,0,0
5000,16.29,D,4,RENT,50400,23,1,2719
7200,,B,5,MORTGAGE,46700,31,0,0
12000,16.29,D,11,MORTGAGE,300000,26,0,0
4000,11.89,B,5,MORTGAGE,68004,26,1,2486
16000,13.49,C,34,MORTGAGE,122000,23,0,0
6000,13.16,C,1,RENT,36000,21,1,3339
1400,10.99,B,8,MORTGAGE,53408,32,1,620
9600,10,B,4,MORTGAGE,80004,41,1,4335
4000,5.42,A,21,MORTGAGE,58000,34,1,2211
2700,7.9,A,3,MORTGAGE,88000,23,1,1403
6500,16.29,D,3,MORTGAGE,68000,25,0,0
10000,8.94,A,5,RENT,50000,23,1,5525
10000,14.54,D,1,RENT,80000,24,1,4595
25000,10.59,B,11,MORTGAGE,113135,25,1,11943
11000,7.88,A,0,MORTGAGE,42000,23,0,0
5000,13.99,C,1,RENT,50000,23,1,2262
12875,,B,42,RENT,35000,26,0,0
5500,13.23,C,12,OWN,27336,25,0,0
11000,11.14,B,6,MORTGAGE,102368,33,0,0
3500,14.27,C,0,RENT,34000,22,1,1860
3000,11.49,B,1,OWN,27600,31,0,0
10000,11.46,B,15,MORTGAGE,93996,22,1,5486
12000,13.99,C,1,MORTGAGE,36000,44,0,0
8000,,A,11,OWN,99000,28,0,0
7000,7.9,A,13,MORTGAGE,75000,24,0,0
5000,7.51,A,7,MORTGAGE,96000,23,1,3500
20000,8.49,A,14,MORTGAGE,63000,25,0,0
8000,10.95,B,2,MORTGAGE,140000,38,0,0
15000,5.99,A,16,MORTGAGE,52800,30,1,8386
14000,,B,6,MORTGAGE,90000,23,1,8939
3000,11.49,B,8,RENT,52000,24,0,0
25000,13.61,C,9,RENT,54000,29,1,11699
14000,14.84,D,4,RENT,60000,23,0,0
4500,13.61,C,3,RENT,74100,29,0,0
12000,5.99,A,7,MORTGAGE,85000,24,0,0
12000,10.99,B,0,RENT,57000,26,0,0
5200,5.42,A,2,RENT,30000,28,1,1963
10000,7.51,A,11,MORTGAGE,57000,41,0,0
1800,13.48,C,6,OWN,45600,22,0,0
6000,6.03,A,19,MORTGAGE,50364,22,0,0
3150,15.62,D,0,RENT,72000,29,1,1649
3000,5.42,A,4,MORTGAGE,66000,29,0,0
12000,,A,3,MORTGAGE,76494,24,0,0
8000,15.57,D,4,OWN,84996,24,1,3826
3825,15.96,C,3,RENT,28500,22,1,1645
6000,6.54,A,3,OWN,27000,22,1,3011
14000,10.37,B,1,RENT,39900,26,1,6459
20000,11.11,B,0,RENT,67000,23,1,12996
5000,17.58,D,0,RENT,21600,25,1,1988
25000,15.27,C,1,RENT,100800,30,1,15050
6000,17.49,D,8,RENT,53000,29,1,2744
35000,15.23,C,1,MORTGAGE,160000,23,0,0
6100,7.51,A,2,OWN,12000,26,0,0
4000,11.49,B,0,RENT,63000,21,1,2429
15000,9.99,B,2,RENT,100000,24,1,8882
9000,14.65,C,4,RENT,45000,28,1,4435
15000,15.58,D,5,RENT,92000,24,0,0
4000,13.48,C,2,RENT,28800,22,0,0
25000,12.69,B,6,RENT,92000,25,1,12400
1000,11.83,B,2,MORTGAGE,51000,36,0,0
3500,6.99,A,8,MORTGAGE,72000,36,1,1363
8500,9.99,B,4,RENT,42000,27,1,5330
16000,14.83,D,2,RENT,60000,26,0,0
24000,7.9,A,6,OWN,75000,23,0,0
6000,12.68,C,22,MORTGAGE,40000,33,0,0
10000,11.86,B,1,RENT,65488,23,1,4552
5000,7.68,A,5,MORTGAGE,40000,22,0,0
14400,10.95,B,0,MORTGAGE,80004,35,0,0
2475,15.05,D,22,RENT,72000,28,1,1041
11000,5.42,A,0,MORTGAGE,55000,27,1,5263
4750,,C,3,MORTGAGE,45600,29,0,0
7500,,D,1,RENT,58000,22,0,0
12000,9.63,A,8,RENT,55032,24,1,6730
6000,13.49,C,13,MORTGAGE,96000,22,1,2483
6700,12.92,D,0,RENT,19368,45,0,0
6000,,B,1,RENT,35004,23,0,0
7000,7.49,A,1,RENT,45000,27,1,3398
15000,11.86,B,0,RENT,44000,29,0,0
7500,11.86,B,15,MORTGAGE,129996,25,0,0
14400,,A,4,MORTGAGE,117000,26,0,0
10000,7.14,A,5,RENT,60000,23,0,0
3000,,C,3,RENT,20000,28,1,2597
5000,12.23,C,3,MORTGAGE,98300,32,0,0
5375,,A,6,MORTGAGE,54000,30,0,0
5000,11.34,C,4,RENT,54396,35,0,0
21125,13.16,C,1,MORTGAGE,176608,28,0,0
10000,7.49,A,7,RENT,130000,25,0,0
1500,14.42,D,7,RENT,60000,32,0,0
16000,6.03,A,10,MORTGAGE,98000,34,0,0
20000,11.11,B,11,MORTGAGE,170000,41,0,0
7000,9.62,B,6,RENT,30000,22,1,3461
18000,11.58,B,15,RENT,102000,33,1,8921
5000,14.96,D,2,RENT,39996,24,1,2626
7000,13.57,C,12,MORTGAGE,63000,32,1,2593
12800,5.79,A,0,RENT,38000,30,0,0
7100,8,A,6,MORTGAGE,65004,30,0,0
8000,12.73,C,1,RENT,25200,23,0,0
5000,12.68,C,1,RENT,42000,22,1,2031
14600,15.65,D,3,OWN,97000,29,1,8659
1200,12.69,B,8,RENT,34000,21,1,693
8000,11.49,B,14,MORTGAGE,65004,33,0,0
10000,8.49,A,5,MORTGAGE,240000,29,0,0
11400,7.51,A,10,RENT,30000,25,0,0
4000,13.99,C,5,RENT,86095,27,0,0
9600,20.62,F,2,RENT,60000,23,1,5701
9250,17.19,E,0,OWN,32004,23,0,0
7000,15.88,E,0,RENT,95000,22,1,2839
2500,,B,0,RENT,40000,23,1,1332
7500,10.83,B,8,OWN,50508,23,1,3738
14125,12.99,C,4,RENT,30000,35,0,0
18250,16.7,E,22,RENT,56000,22,0,0
10000,5.99,A,3,MORTGAGE,85000,22,0,0
13500,7.66,A,3,MORTGAGE,34000,31,0,0
13000,11.48,B,8,MORTGAGE,100000,24,0,0
3500,,A,,OWN,108000,40,0,0
5000,11.49,B,21,MORTGAGE,99000,26,0,0
4000,15.05,D,2,MORTGAGE,24396,21,1,2137
16000,6.91,A,10,OWN,135000,23,0,0
10800,13.22,C,0,RENT,57000,21,0,0
30000,9.91,B,0,RENT,220000,37,0,0
18225,10.74,B,4,RENT,50000,23,1,9970
25000,11.12,B,20,MORTGAGE,95000,30,0,0
7200,9.63,A,1,MORTGAGE,51150,28,0,0
12000,10.75,B,2,RENT,38500,28,0,0
15000,10.99,B,0,MORTGAGE,76000,22,0,0
5000,,C,3,RENT,100000,32,0,0
7500,8,A,3,RENT,160000,35,1,3679
3600,14.09,D,1,RENT,24996,21,1,1736
2000,8.59,A,4,MORTGAGE,28880,22,0,0
8400,17.27,D,4,RENT,68926.08,26,1,4722
10800,9.62,B,0,RENT,75000,22,0,0
5000,10.74,B,4,OWN,65544,24,0,0
8275,,A,9,MORTGAGE,49000,32,0,0
5000,,B,4,RENT,46044,30,1,2263
8000,14.46,D,4,MORTGAGE,70000,27,0,0
20000,7.49,A,15,MORTGAGE,72000,23,0,0
12000,6.03,A,15,MORTGAGE,41000,22,0,0
3000,10.62,B,1,RENT,26500,25,0,0
4500,5.79,A,5,RENT,24000,26,0,0
5000,11.12,B,27,MORTGAGE,86000,26,1,1904
1400,15.27,C,3,RENT,58000,27,0,0
4800,8.49,A,10,OWN,48000,22,1,2021
4000,7.88,A,8,OWN,26748,45,0,0
23000,12.18,B,5,RENT,112000,31,0,0
15000,13.47,C,10,MORTGAGE,62004,25,0,0
3600,7.37,A,1,RENT,44094,22,0,0
4500,5.99,A,6,MORTGAGE,120000,33,0,0
12000,15.99,D,3,MORTGAGE,113000,24,0,0
4500,7.74,A,0,RENT,40000,26,0,0
15000,18.25,D,5,RENT,64000,25,1,8067
2000,14.22,C,0,RENT,21000,22,0,0
9000,5.99,A,14,MORTGAGE,64000,25,0,0
7200,14.79,C,2,MORTGAGE,42000,25,0,0
17000,8.94,A,19,MORTGAGE,65000,22,1,9913
6000,,B,9,MORTGAGE,200000,29,0,0
2850,,A,2,MORTGAGE,114996,42,1,1520
7500,12.29,C,6,RENT,65000,38,1,4207
4000,16.29,D,5,RENT,32500,24,1,2388
12000,7.66,A,0,RENT,42000,24,1,4586
12000,13.35,C,3,RENT,42500,23,1,4871
4000,5.99,A,7,MORTGAGE,69000,33,0,0
12800,10.59,B,2,RENT,60000,23,0,0
3000,15.05,D,2,MORTGAGE,41600,22,0,0
12000,11.71,B,9,RENT,38340,25,0,0
25000,9.99,B,5,MORTGAGE,132000,28,1,13890
7000,5.42,A,0,OWN,45000,34,0,0
10000,14.72,C,6,OWN,38400,22,0,0
6000,5.79,A,6,MORTGAGE,51000,22,0,0
7500,9.91,B,3,RENT,31200,22,0,0
5000,10.25,B,8,MORTGAGE,62000,28,0,0
10800,11.99,B,16,MORTGAGE,80000,26,0,0
12800,13.48,C,2,RENT,46000,35,0,0
7000,12.21,B,1,RENT,15000,27,0,0
20000,13.22,C,11,RENT,90000,32,1,8647
14500,7.29,A,6,MORTGAGE,52828,28,1,4977
2000,,B,11,RENT,76248,24,1,1145
2000,7.88,A,9,MORTGAGE,45600,29,0,0
6000,12.21,B,1,MORTGAGE,35000,26,1,2402
6000,5.79,A,15,MORTGAGE,102500,28,0,0
12000,,D,1,RENT,65000,26,0,0
12000,5.79,A,5,MORTGAGE,125000,29,0,0
9000,11.03,C,1,OWN,45000,25,0,0
10000,13.99,C,3,RENT,50000,22,1,7018
16000,,A,3,RENT,35500,24,1,7460
1500,11.49,B,17,MORTGAGE,66661,23,0,0
7000,5.42,A,20,MORTGAGE,60000,33,0,0
2100,7.4,A,15,MORTGAGE,113000,24,1,1157
10000,15.65,D,4,MORTGAGE,61000,24,0,0
12000,10.99,B,2,RENT,39600,25,0,0
14000,7.9,A,6,RENT,45000,28,1,6978
20000,11.83,B,5,RENT,72000,24,1,6273
4650,9.99,B,,RENT,22392,24,0,0
14000,12.69,B,5,RENT,62800,24,0,0
6000,13.49,C,0,RENT,31200,27,1,3069
8500,,C,6,MORTGAGE,45996,24,0,0
20000,6.17,A,0,MORTGAGE,50000,37,0,0
3600,10.99,B,14,RENT,94438,29,1,1454
12000,10.65,B,17,RENT,63000,24,0,0
1600,12.98,C,4,RENT,25000,25,0,0
8500,16.32,D,22,MORTGAGE,49000,30,0,0
11000,7.51,A,8,RENT,48000,25,0,0
4200,11.66,C,7,MORTGAGE,68500,23,1,1568
5000,9.45,B,0,RENT,40000,31,0,0
25000,10.99,B,0,RENT,60000,24,0,0
2000,13.35,C,4,RENT,57450,26,1,861
16000,9.25,B,5,RENT,71004,48,1,6291
24250,8.88,B,12,MORTGAGE,95004,26,1,11808
8500,7.51,A,1,RENT,21000,22,0,0
3075,15.62,D,1,MORTGAGE,28000,36,1,1407
5000,12.99,C,,RENT,30000,23,1,2348
1500,12.73,C,0,RENT,27040,22,0,0
9500,,A,8,RENT,96000,32,0,0
15000,,B,9,MORTGAGE,120000,23,0,0
11200,5.79,A,4,RENT,30852,24,1,5158
12000,,B,9,MORTGAGE,105000,25,1,7340
6000,7.29,A,3,OWN,116000,27,0,0
12000,11.83,B,19,RENT,80000,26,1,8332
4800,11.36,B,8,MORTGAGE,70000,24,1,2486
4800,10.37,B,25,MORTGAGE,55980,23,1,2821
17600,7.9,A,11,MORTGAGE,87048,40,1,10706
1500,12.98,C,4,RENT,30132,42,1,550
2500,15.27,C,4,MORTGAGE,104085,25,1,1107
14900,9.63,A,1,RENT,63000,37,0,0
24000,13.85,C,0,RENT,72000,28,0,0
6400,9.32,A,11,OWN,40000,27,0,0
2100,6.99,A,8,MORTGAGE,45000,32,0,0
7500,5.99,A,5,RENT,115000,29,0,0
25000,7.9,A,5,MORTGAGE,131004,28,0,0
4000,14.27,C,5,MORTGAGE,75000,35,0,0
5000,6.62,A,3,RENT,24960,36,1,2097
8000,,B,12,MORTGAGE,40000,25,0,0
19000,10.99,B,6,OWN,49000,28,0,0
8000,,B,7,OWN,110000,25,0,0
12000,7.9,A,9,RENT,60000,25,0,0
25000,10.37,B,4,RENT,97000,29,1,11710
