default,amount,interest,grade,years,ownership,income,age
0,5000,11.83,B,3.0,OWN,20000.0,31
0,8000,14.26,C,6.0,RENT,53000.0,23
0,24250,12.18,B,8.0,OWN,68000.0,26
0,5000,7.74,A,2.0,RENT,67500.0,22
1,24000,18.43,F,4.0,OWN,600000.0,42
0,10000,11.48,B,3.0,RENT,30000.0,23
0,15000,13.57,C,6.0,MORTGAGE,156000.0,24
1,20000,14.61,D,3.0,RENT,62000.0,24
0,10000,17.39,E,15.0,MORTGAGE,53000.0,22
0,9000,16.0,D,4.0,MORTGAGE,87000.0,41
0,6000,10.99,A,10.0,MORTGAGE,119000.0,34
0,10000,8.59,A,9.0,MORTGAGE,54000.0,28
0,4500,11.14,B,0.0,OWN,12000.0,29
0,6500,10.99,A,2.0,RENT,18000.0,25
0,9000,8.94,A,1.0,OWN,40000.0,24
0,4800,16.7,E,0.0,RENT,62000.0,39
1,3500,11.83,B,1.0,RENT,90000.0,24
0,6000,11.14,B,2.0,RENT,65000.0,29
0,7400,15.65,D,5.0,RENT,72000.0,24
0,8500,11.83,B,8.0,MORTGAGE,84000.0,25
0,5000,15.31,D,2.0,RENT,55000.0,30
0,18000,8.94,A,0.0,MORTGAGE,105000.0,24
0,20000,10.99,C,0.0,RENT,108000.0,25
1,13000,11.48,B,2.0,RENT,45000.0,55
0,20000,12.53,B,4.0,MORTGAGE,86670.0,23
0,8000,11.14,B,0.0,RENT,60000.0,23
0,2500,11.83,B,0.0,OWN,24000.0,26
0,10600,12.18,B,3.0,RENT,94000.0,24
0,20000,13.22,C,9.0,RENT,106000.0,30
0,15000,14.26,C,0.0,MORTGAGE,130000.0,24
0,8400,8.94,A,0.0,RENT,41000.0,22
1,19000,10.99,A,13.0,RENT,54000.0,22
0,15000,12.18,B,9.0,MORTGAGE,90000.0,25
1,3000,11.83,B,2.0,RENT,14400.0,33
0,10000,8.94,A,31.0,RENT,90000.0,37
0,6000,8.94,A,5.0,RENT,40000.0,23
0,10000,10.99,B,2.0,RENT,35000.0,22
0,24000,17.39,E,0.0,MORTGAGE,127000.0,24
0,6000,15.31,D,2.0,MORTGAGE,30000.0,32
0,1750,11.83,B,3.0,MORTGAGE,40000.0,26
0,1000,14.26,C,0.0,OWN,100000.0,23
0,10000,8.94,A,1.0,RENT,78513.0,26
0,6000,11.48,B,0.0,RENT,60000.0,24
0,21000,10.99,C,3.0,RENT,97000.0,26
0,6000,8.59,A,27.0,MORTGAGE,110000.0,24
0,6000,7.4,A,5.0,MORTGAGE,80000.0,31
1,6400,15.65,D,2.0,RENT,47000.0,32
0,9000,13.22,C,4.0,RENT,46000.0,24
0,25000,12.87,C,1.0,RENT,80000.0,32
0,24250,12.18,B,3.0,MORTGAGE,130000.0,22
0,25000,11.83,B,2.0,MORTGAGE,64000.0,22
0,25000,12.18,B,3.0,OWN,100000.0,33
0,1000,7.4,A,5.0,RENT,45000.0,24
0,25000,12.53,B,12.0,RENT,135660.0,26
1,25000,16.35,E,1.0,RENT,48360.0,25
1,20000,10.99,B,0.0,RENT,160000.0,34
0,5800,8.94,A,2.0,RENT,20400.0,22
0,4000,16.0,D,2.0,RENT,26568.0,29
0,8000,10.99,C,1.0,RENT,42500.0,25
0,17500,11.48,B,2.0,RENT,636000.0,31
0,5000,12.18,B,3.0,RENT,55000.0,31
0,8000,8.59,A,4.0,MORTGAGE,56000.0,31
0,15000,16.0,D,28.0,MORTGAGE,100000.0,23
0,10000,7.74,A,0.0,OWN,36000.0,33
0,7000,7.4,A,0.0,RENT,26400.0,23
0,11000,14.26,C,10.0,OWN,307000.0,32
0,10000,7.74,A,12.0,MORTGAGE,80000.0,23
1,3500,12.18,B,2.0,OWN,25788.36,22
0,15000,19.13,F,0.0,MORTGAGE,125000.0,23
0,15000,10.99,D,0.0,MORTGAGE,74000.0,26
0,3500,11.14,B,3.0,OWN,45000.0,27
0,16000,14.96,D,6.0,RENT,80000.0,32
0,25000,15.31,D,8.0,MORTGAGE,160000.0,24
0,16000,10.99,A,32.0,OWN,200000.0,30
0,8000,11.14,B,0.0,OWN,58656.0,29
0,24000,20.86,G,28.0,MORTGAGE,119450.0,27
0,5600,8.94,A,2.0,MORTGAGE,37500.0,24
0,8000,7.4,A,2.0,RENT,73000.0,29
0,1500,13.22,C,2.0,RENT,38000.0,22
0,9500,8.94,A,4.0,RENT,28000.0,26
0,24000,11.83,B,0.0,MORTGAGE,75000.0,22
0,13250,11.83,B,4.0,MORTGAGE,60000.0,32
0,8800,14.96,D,4.0,RENT,46744.32,23
1,4000,12.18,B,2.0,RENT,41000.0,23
0,17500,11.83,B,0.0,OWN,135000.0,33
0,6000,7.4,A,3.0,MORTGAGE,80000.0,22
1,10000,12.18,B,0.0,MORTGAGE,18000.0,24
0,20000,17.39,E,9.0,OWN,127000.0,25
0,25000,12.87,C,6.0,OWN,157500.0,27
0,25000,11.83,B,9.0,MORTGAGE,86000.0,22
0,16000,12.18,B,4.0,RENT,66500.0,28
0,8000,11.14,B,4.0,RENT,60000.0,29
0,9000,12.53,B,2.0,RENT,62201.0,31
0,15000,16.35,E,0.0,RENT,40000.0,27
0,10000,8.94,A,6.0,MORTGAGE,86000.0,22
0,20000,13.22,C,6.0,RENT,50000.0,22
1,4800,7.05,A,15.0,OWN,43800.0,29
0,18000,12.87,C,3.0,MORTGAGE,45000.0,27
0,13750,16.7,E,5.0,RENT,80000.0,31
0,1000,11.14,B,0.0,RENT,7200.0,37
0,1000,7.4,A,1.0,MORTGAGE,107000.0,25
0,6250,12.87,C,0.0,MORTGAGE,65136.6,30
0,10000,15.31,D,9.0,OWN,51000.0,24
0,24000,17.74,E,15.0,MORTGAGE,65000.0,27
0,15000,10.99,C,10.0,MORTGAGE,55000.0,25
0,1500,12.87,C,3.0,RENT,18000.0,21
1,7500,7.05,A,1.0,RENT,12720.0,21
0,8700,7.05,A,2.0,MORTGAGE,54000.0,24
0,13000,11.83,B,3.0,RENT,84000.0,24
0,9250,12.53,B,2.0,MORTGAGE,71500.0,25
0,12000,11.14,B,4.0,MORTGAGE,80000.0,33
0,20000,11.48,B,3.0,MORTGAGE,105000.0,23
1,7000,12.18,B,4.0,RENT,30000.0,29
0,9000,7.05,A,9.0,RENT,130000.0,27
0,25000,11.83,B,3.0,MORTGAGE,130000.0,24
0,7500,7.05,A,0.0,OWN,48000.0,25
0,24100,11.83,B,12.0,OWN,140000.0,27
0,10000,13.22,C,18.0,MORTGAGE,156000.0,25
0,23500,14.96,D,10.0,OWN,124000.0,33
0,11500,13.22,C,0.0,RENT,55600.0,39
0,4400,12.53,B,0.0,OWN,21600.0,23
0,21600,10.99,B,17.0,OWN,138000.0,25
0,3000,11.83,B,2.0,RENT,72000.0,30
0,15250,12.53,B,1.0,MORTGAGE,33600.0,31
0,20800,11.83,B,18.0,OWN,145000.0,23
0,2800,12.87,C,6.0,MORTGAGE,100843.0,35
0,24000,11.83,B,10.0,OWN,160000.0,35
1,5000,16.0,D,23.0,RENT,51200.0,27
0,16000,14.26,C,4.0,MORTGAGE,86000.0,26
0,22600,14.96,D,15.0,OWN,130000.0,23
0,7000,12.87,C,5.0,RENT,90000.0,28
0,20800,11.48,B,13.0,OWN,140000.0,36
0,16000,7.05,A,15.0,OWN,109000.0,47
0,10000,12.53,B,2.0,MORTGAGE,65000.0,27
0,21000,11.83,B,14.0,OWN,150000.0,33
0,10000,11.14,B,4.0,MORTGAGE,67222.0,29
0,2500,11.83,B,5.0,OWN,184000.0,23
0,10000,11.14,B,1.0,OWN,52000.0,23
0,24500,11.83,B,10.0,OWN,150000.0,41
0,23600,14.96,D,11.0,OWN,120000.0,38
0,22800,10.99,B,21.0,OWN,130000.0,24
0,2500,12.53,B,0.0,OWN,30000.0,22
1,2500,13.57,C,2.0,RENT,40000.0,22
0,21500,11.83,B,14.0,OWN,140000.0,44
0,10000,11.14,B,1.0,RENT,57000.0,34
0,24000,11.83,B,10.0,OWN,130000.0,28
0,16000,7.4,A,5.0,MORTGAGE,72000.0,23
0,21000,14.26,C,18.0,OWN,120000.0,24
0,21000,10.99,B,12.0,OWN,130000.0,27
0,16000,7.05,A,4.0,MORTGAGE,241875.0,25
0,24000,12.18,B,13.0,OWN,140000.0,38
1,4000,12.87,C,2.0,RENT,18000.0,24
0,10000,12.87,C,1.0,MORTGAGE,44000.0,25
0,18000,8.94,A,14.0,MORTGAGE,260000.0,31
0,1000,8.94,A,0.0,OWN,95000.0,26
0,12000,8.94,A,7.0,MORTGAGE,294000.0,31
0,24000,11.83,B,16.0,OWN,150000.0,30
0,21000,14.26,C,15.0,OWN,170000.0,33
0,2450,11.48,B,14.0,MORTGAGE,60000.0,23
0,25000,11.83,B,12.0,MORTGAGE,130000.0,22
0,12800,8.94,A,2.0,MORTGAGE,112123.0,34
0,15000,11.14,B,25.0,MORTGAGE,100000.0,30
0,23000,11.83,B,15.0,OWN,190000.0,27
0,2500,12.18,B,0.0,MORTGAGE,50000.0,22
0,14000,10.99,C,9.0,RENT,33600.0,28
0,22000,11.83,B,12.0,OWN,210000.0,26
0,3000,12.87,C,0.0,OWN,12816.0,25
0,5000,7.4,A,21.0,OWN,52000.0,24
0,10000,13.57,C,2.0,RENT,71500.0,29
0,20000,14.26,C,7.0,RENT,94050.0,28
0,13000,15.31,D,3.0,RENT,52000.0,25
1,10000,10.99,A,12.0,MORTGAGE,150000.0,37
0,5000,10.99,B,2.0,RENT,23000.0,24
0,12000,10.99,A,4.0,MORTGAGE,40000.0,33
0,24000,11.83,B,6.0,MORTGAGE,64500.0,27
0,20000,11.48,B,17.0,OWN,150000.0,33
0,12000,8.94,A,4.0,MORTGAGE,45000.0,27
0,9250,12.87,C,0.0,RENT,21996.0,33
0,24000,14.96,D,24.0,OWN,160000.0,36
0,8750,7.74,A,2.0,RENT,150000.0,25
0,10400,19.47,F,0.0,MORTGAGE,67846.08,45
0,21000,11.48,B,15.0,OWN,180000.0,24
0,15000,11.48,B,0.0,RENT,41000.0,27
0,23000,12.18,B,18.0,OWN,200000.0,29
0,16000,11.48,B,8.0,RENT,40000.0,30
0,5000,7.74,A,4.0,RENT,52728.0,24
0,3000,14.61,D,0.0,RENT,45000.0,24
0,24000,13.92,C,4.0,RENT,78000.0,23
0,5000,14.26,C,3.0,RENT,280000.0,36
0,9000,10.99,C,6.0,OWN,55000.0,36
0,24000,11.83,B,29.0,OWN,150000.0,26
1,2500,20.86,G,4.0,MORTGAGE,45600.0,27
0,20000,14.26,C,14.0,OWN,180000.0,25
0,24250,11.83,B,0.0,RENT,144000.0,23
0,3000,19.13,F,0.0,MORTGAGE,60000.0,23
0,23000,11.83,B,27.0,OWN,160000.0,28
0,3000,11.14,B,0.0,OWN,30000.0,23
0,6000,11.14,B,1.0,RENT,43000.0,29
0,5000,8.94,A,13.0,MORTGAGE,26000.0,27
0,25000,10.99,D,0.0,MORTGAGE,110000.0,23
0,21000,10.99,A,10.0,OWN,150000.0,26
0,7200,12.87,C,0.0,RENT,60000.0,22
0,8400,11.48,B,9.0,RENT,28000.0,29
0,18000,12.18,B,2.0,MORTGAGE,93000.0,37
0,7000,13.92,C,3.0,MORTGAGE,63000.0,31
0,25000,18.78,F,17.0,MORTGAGE,95000.0,23
0,9000,12.87,C,6.0,RENT,55000.0,24
0,22500,11.83,B,20.0,MORTGAGE,93000.0,30
0,20000,10.99,B,16.0,RENT,60000.0,25
0,21600,21.21,G,8.0,RENT,62000.0,23
0,10000,8.94,A,10.0,OWN,72000.0,27
0,24000,12.87,C,0.0,OWN,80000.0,29
0,12250,15.31,D,2.0,MORTGAGE,35360.0,21
0,6000,7.4,A,21.0,MORTGAGE,107203.0,24
0,9000,11.48,B,1.0,RENT,34000.0,31
0,9600,14.61,D,5.0,MORTGAGE,79500.0,35
0,6500,8.59,A,0.0,MORTGAGE,47412.0,25
0,7500,8.94,A,8.0,RENT,34200.0,28
0,18250,17.04,E,1.0,RENT,40500.0,25
0,9000,10.99,A,1.0,MORTGAGE,50000.0,23
0,2500,7.74,A,2.0,RENT,24000.0,32
0,5000,12.18,B,4.0,RENT,46809.24,24
0,2300,7.4,A,4.0,RENT,36400.0,26
0,5000,8.94,A,1.0,OWN,16400.0,25
0,4000,12.53,B,6.0,MORTGAGE,54566.04,22
0,24000,11.83,B,0.0,OWN,150000.0,38
0,24000,14.96,D,0.0,OWN,200000.0,25
0,24000,11.83,B,0.0,OWN,189996.0,23
0,24000,12.18,B,0.0,OWN,200000.0,25
0,25000,11.48,B,27.0,MORTGAGE,100000.0,25
0,12000,12.18,B,8.0,RENT,110000.0,30
0,2500,13.92,C,5.0,RENT,46500.0,29
1,13000,13.57,C,4.0,RENT,36000.0,23
1,6500,14.26,C,0.0,MORTGAGE,25200.0,21
0,18000,11.83,B,13.0,RENT,71820.0,26
0,12000,8.94,A,1.0,RENT,65000.0,22
0,24250,11.83,B,8.0,OWN,102000.0,24
0,11200,8.94,A,0.0,RENT,70000.0,33
0,13000,10.99,B,0.0,RENT,50000.0,26
0,7000,10.99,E,0.0,RENT,36000.0,25
0,8000,8.59,A,3.0,OWN,22080.0,29
0,1000,7.4,A,0.0,OWN,31000.0,28
0,9000,8.94,A,8.0,RENT,35000.0,21
0,7000,12.87,C,1.0,OWN,102000.0,22
1,15000,16.7,E,0.0,RENT,60225.0,22
1,3500,8.59,A,0.0,OWN,40800.0,39
0,12000,14.26,C,3.0,RENT,32400.0,28
0,6000,8.94,A,0.0,MORTGAGE,60000.0,30
0,1000,12.53,B,2.0,RENT,19200.0,24
0,8000,12.53,B,0.0,MORTGAGE,90000.0,33
0,1500,14.61,D,0.0,RENT,30000.0,26
0,6000,11.14,B,0.0,MORTGAGE,19404.0,39
0,10000,11.48,B,23.0,RENT,57000.0,23
0,5000,12.18,B,15.0,MORTGAGE,68000.0,33
1,1500,11.48,B,0.0,RENT,18000.0,34
0,16000,10.99,D,0.0,MORTGAGE,135000.0,25
0,10000,8.59,A,3.0,MORTGAGE,110000.0,35
0,24800,12.53,B,8.0,MORTGAGE,87000.0,32
0,14000,19.82,G,4.0,RENT,40000.0,27
0,4800,7.4,A,0.0,RENT,120000.0,30
0,6600,8.59,A,0.0,RENT,35000.0,26
0,13000,10.99,A,17.0,MORTGAGE,35328.0,28
0,11000,8.59,A,4.0,RENT,35000.0,29
0,15000,10.99,D,3.0,RENT,65000.0,34
0,14500,11.48,B,16.0,OWN,79000.0,25
0,19500,11.83,B,2.0,MORTGAGE,68900.0,24
0,8000,10.99,B,3.0,RENT,38000.0,35
0,15000,13.92,C,3.0,RENT,165000.0,30
0,1000,15.65,D,2.0,RENT,16000.0,21
0,8000,14.26,C,9.0,OWN,33000.0,24
0,20500,12.53,B,5.0,RENT,40934.4,35
0,1500,10.99,C,4.0,MORTGAGE,58000.0,27
1,13750,13.22,C,2.0,MORTGAGE,42000.0,25
0,5000,10.99,B,6.0,MORTGAGE,67870.0,38
0,8400,11.83,B,2.0,RENT,47000.0,26
0,25000,14.96,D,2.0,MORTGAGE,87000.0,23
1,6200,11.14,B,0.0,OWN,24000.0,31
0,5000,14.61,D,4.0,OWN,55000.0,22
0,12000,10.99,A,5.0,OWN,72645.36,26
0,18000,12.18,B,2.0,RENT,101500.0,30
0,6000,7.74,A,4.0,MORTGAGE,80000.0,25
0,7750,7.74,A,1.0,RENT,48000.0,22
1,15250,16.7,E,5.0,RENT,28080.0,22
1,10500,11.83,B,0.0,MORTGAGE,79000.0,27
0,8000,7.74,A,5.0,MORTGAGE,125000.0,30
0,12500,14.61,D,8.0,RENT,42960.0,25
0,5400,8.94,A,0.0,MORTGAGE,75000.0,23
0,12000,11.83,B,20.0,OWN,122000.0,43
0,1000,10.99,B,0.0,MORTGAGE,57600.0,23
0,2500,10.99,D,2.0,RENT,35000.0,24
1,10000,10.99,C,4.0,RENT,47500.0,28
0,14400,11.14,B,7.0,MORTGAGE,200000.0,29
0,5000,11.48,B,1.0,RENT,24000.0,23
0,1000,10.99,A,2.0,MORTGAGE,45000.0,35
0,6000,12.53,B,4.0,RENT,73000.0,23
0,14000,12.18,B,1.0,MORTGAGE,56000.0,30
0,24250,12.18,B,0.0,OWN,60000.0,31
0,10000,12.18,B,3.0,RENT,38000.0,21
1,1500,13.92,C,3.0,MORTGAGE,54000.0,36
0,15000,12.87,C,4.0,RENT,48500.0,28
0,15000,10.99,B,0.0,RENT,59880.0,23
0,5000,13.92,C,0.0,MORTGAGE,118000.0,30
0,8000,12.53,B,0.0,OWN,60000.0,23
1,20000,16.0,D,2.0,RENT,52000.0,22
0,12000,13.22,C,1.0,RENT,40000.0,22
0,5500,7.74,A,0.0,RENT,38500.0,22
0,7000,13.92,C,3.0,OWN,65000.0,26
0,20000,14.96,D,10.0,MORTGAGE,120456.0,22
0,14500,14.61,D,9.0,MORTGAGE,26000.0,21
0,3000,13.92,C,6.0,OWN,65000.0,22
0,16000,14.96,D,0.0,RENT,75000.0,49
0,3000,16.7,E,2.0,RENT,45000.0,29
0,5000,10.99,A,0.0,MORTGAGE,74400.0,23
0,11700,12.87,C,2.0,MORTGAGE,53832.0,22
0,9600,14.96,D,10.0,MORTGAGE,67350.0,22
0,3000,13.57,C,0.0,MORTGAGE,70000.0,33
0,8500,11.83,B,2.0,RENT,59000.0,26
1,5000,19.47,F,0.0,OWN,30288.24,22
0,10000,10.99,B,7.0,MORTGAGE,27000.0,24
1,2400,14.26,C,0.0,RENT,28800.0,24
1,3600,14.96,D,0.0,RENT,24000.0,26
0,6000,13.57,C,5.0,RENT,22880.0,22
0,5000,10.99,A,2.0,MORTGAGE,107000.0,30
0,8000,12.87,C,3.0,MORTGAGE,108600.0,23
0,8000,13.22,C,3.0,MORTGAGE,94965.0,23
0,5000,11.83,B,2.0,RENT,36000.0,32
0,16800,12.53,B,1.0,RENT,50000.0,22
0,25000,10.99,B,4.0,MORTGAGE,86000.0,23
0,7375,8.94,A,3.0,RENT,95000.0,36
0,3000,13.92,C,0.0,RENT,16320.0,22
0,16000,16.0,D,0.0,OWN,60000.0,29
0,12000,8.94,A,0.0,RENT,89000.0,32
0,22000,13.92,C,10.0,MORTGAGE,75000.0,32
0,3600,7.74,A,15.0,MORTGAGE,68000.0,24
0,15000,14.26,C,0.0,RENT,100000.0,26
1,5000,14.61,D,4.0,OWN,33000.0,21
0,2000,12.53,B,5.0,RENT,60000.0,43
1,1600,13.57,C,2.0,OWN,12360.0,24
0,1000,8.59,A,0.0,RENT,70399.0,24
0,1000,8.59,A,3.0,OWN,54870.0,24
1,14000,13.57,C,0.0,MORTGAGE,115000.0,26
0,11200,10.99,C,4.0,MORTGAGE,73063.56,22
0,20000,12.18,B,5.0,MORTGAGE,48235.0,23
0,6000,12.18,B,4.0,OWN,78000.0,27
0,15000,11.83,B,15.0,RENT,60000.0,24
0,11200,14.26,C,1.0,RENT,48000.0,28
0,25000,12.18,B,2.0,MORTGAGE,77000.0,30
0,2100,8.94,A,0.0,RENT,12000.0,23
0,15200,11.48,B,4.0,RENT,48000.0,24
1,15000,17.74,E,0.0,MORTGAGE,89000.0,27
1,10000,12.18,B,13.0,RENT,30000.0,23
0,15000,13.57,C,2.0,RENT,108000.0,44
0,12000,13.57,C,1.0,RENT,100000.0,23
0,3600,8.94,A,0.0,RENT,75000.0,26
0,1000,8.59,A,1.0,RENT,36000.0,22
0,7000,13.92,C,1.0,MORTGAGE,25200.0,22
0,25000,12.18,B,10.0,OWN,78000.0,24
0,15000,16.7,E,0.0,RENT,75000.0,25
0,10000,8.94,A,6.0,RENT,114800.0,24
0,5000,11.83,B,0.0,MORTGAGE,48996.0,27
0,5000,12.87,C,0.0,MORTGAGE,90000.0,30
0,8000,8.59,A,6.0,RENT,78500.0,27
0,1000,14.26,C,2.0,RENT,20000.0,21
0,2600,7.74,A,6.0,MORTGAGE,28500.0,27
0,3900,12.53,B,3.0,RENT,20292.0,28
0,6400,10.99,C,11.0,OWN,67000.0,23
1,5100,13.22,C,4.0,MORTGAGE,70000.0,31
0,2500,11.14,B,3.0,RENT,30000.0,27
0,11200,15.31,D,0.0,MORTGAGE,43008.0,21
0,6000,13.57,C,0.0,MORTGAGE,140000.0,27
0,3000,13.22,C,8.0,MORTGAGE,32500.0,26
0,10000,11.14,B,9.0,RENT,170000.0,32
0,12000,13.22,C,0.0,RENT,26237.88,27
1,5000,13.22,C,2.0,RENT,50000.0,36
0,10000,10.99,A,1.0,MORTGAGE,1200000.0,40
0,9000,8.59,A,0.0,RENT,44700.0,37
0,3000,11.83,B,4.0,RENT,48000.0,34
0,5000,12.87,C,2.0,OWN,36000.0,23
0,1000,7.74,A,6.0,MORTGAGE,98000.0,28
0,10000,8.59,A,5.0,RENT,102000.0,26
0,7500,10.99,A,10.0,MORTGAGE,105000.0,22
0,4000,12.87,C,0.0,RENT,24000.0,27
0,4500,11.48,B,0.0,MORTGAGE,42000.0,26
0,2000,15.65,D,2.0,MORTGAGE,75000.0,32
1,12500,8.94,A,5.0,MORTGAGE,180952.0,23
0,13000,11.83,B,5.0,RENT,39000.0,22
0,7500,13.22,C,13.0,OWN,40000.0,24
0,25000,13.57,C,6.0,MORTGAGE,260000.0,31
0,8000,12.87,C,1.0,RENT,52800.0,24
1,16000,19.47,F,2.0,RENT,64575.0,24
0,25000,11.83,B,5.0,RENT,49464.2,22
0,18000,12.18,B,1.0,MORTGAGE,85000.0,22
0,12500,11.48,B,4.0,MORTGAGE,125000.0,31
0,5600,12.18,B,0.0,RENT,12000.0,29
0,8000,19.13,F,5.0,OWN,115000.0,25
0,5400,14.26,C,0.0,MORTGAGE,36000.0,25
0,1000,8.59,A,0.0,OWN,55000.0,22
0,1000,8.94,A,2.0,MORTGAGE,780000.0,43
0,10000,15.31,D,2.0,OWN,81000.0,22
0,20000,13.92,C,2.0,MORTGAGE,120000.0,29
0,5500,14.61,D,1.0,MORTGAGE,61400.0,23
0,2100,10.99,B,0.0,RENT,33600.0,23
0,1600,11.14,B,9.0,RENT,70000.0,23
0,3200,7.4,A,10.0,MORTGAGE,71000.0,22
0,3000,10.99,A,2.0,RENT,54000.0,22
0,4000,13.22,C,0.0,RENT,42000.0,22
0,5000,8.59,A,8.0,MORTGAGE,62000.0,22
0,8000,12.87,C,1.0,MORTGAGE,136000.0,25
0,3200,18.09,F,0.0,OWN,15600.0,25
0,20000,12.53,B,4.0,OWN,170000.0,25
0,8000,14.96,D,1.0,RENT,120000.0,30
0,15200,16.0,D,11.0,RENT,39000.0,25
0,5000,7.74,A,0.0,RENT,30000.0,33
0,7000,10.99,E,2.0,RENT,70000.0,22
0,25000,10.99,D,9.0,RENT,71000.0,47
0,10000,13.57,C,0.0,MORTGAGE,108960.0,25
1,18000,12.18,B,3.0,RENT,65000.0,27
0,5000,11.83,B,5.0,OWN,20000.0,31
0,3000,11.14,B,5.0,MORTGAGE,27000.0,27
0,17000,12.87,C,2.0,RENT,41400.0,22
0,18200,14.26,C,5.0,MORTGAGE,55900.0,26
0,10000,14.26,C,0.0,MORTGAGE,43200.0,24
0,9000,11.83,B,0.0,RENT,34000.0,24
0,6000,13.22,C,3.0,RENT,63402.0,23
1,10000,13.22,C,0.0,RENT,95000.0,25
0,15000,13.22,C,7.0,MORTGAGE,73200.0,27
0,10000,11.14,B,0.0,MORTGAGE,98400.0,23
0,15000,12.87,C,7.0,MORTGAGE,60000.0,29
0,13200,11.14,B,7.0,OWN,125000.0,27
0,5500,11.48,B,4.0,RENT,14400.0,21
0,8400,12.87,C,3.0,RENT,35000.0,24
0,11000,12.53,B,0.0,RENT,50000.0,25
0,2500,15.31,D,4.0,MORTGAGE,444000.0,41
0,12500,10.99,C,0.0,MORTGAGE,135000.0,24
0,15000,15.31,D,0.0,OWN,40000.0,31
0,10000,15.65,D,3.0,RENT,36000.0,51
0,24250,12.53,B,1.0,RENT,89908.0,24
0,4800,10.99,B,6.0,MORTGAGE,99400.0,28
0,8500,13.22,C,16.0,MORTGAGE,75000.0,25
0,9600,13.57,C,7.0,RENT,60000.0,28
0,14000,11.14,B,1.0,RENT,169000.0,22
0,8900,10.99,B,2.0,RENT,49500.0,32
0,10000,10.99,D,10.0,RENT,86000.0,25
1,9000,14.61,D,2.0,RENT,30000.0,23
0,7000,8.94,A,6.0,RENT,48000.0,23
1,6500,14.96,D,1.0,RENT,60000.0,33
0,10000,7.74,A,3.0,MORTGAGE,51000.0,26
0,15600,12.87,C,4.0,RENT,41000.0,24
0,10000,12.87,C,0.0,MORTGAGE,100000.0,24
1,6500,15.65,D,4.0,RENT,36000.0,30
0,3000,10.99,C,0.0,RENT,17280.0,26
0,16750,12.53,B,4.0,RENT,33000.0,33
0,20000,16.35,E,9.0,MORTGAGE,90000.0,37
0,20000,13.22,C,12.0,RENT,97356.0,34
0,3800,8.59,A,0.0,RENT,25000.0,21
0,20600,12.53,B,28.0,MORTGAGE,100080.0,23
0,5000,8.94,A,18.0,MORTGAGE,42000.0,22
1,5000,14.96,D,0.0,OWN,14400.0,30
0,18000,11.14,B,3.0,RENT,70000.0,39
0,6300,13.22,C,0.0,RENT,30000.0,22
0,15000,11.83,B,9.0,OWN,60000.0,24
0,12000,8.94,A,0.0,RENT,47500.0,29
0,4500,8.94,A,3.0,RENT,24500.0,22
0,12000,8.94,A,1.0,MORTGAGE,99800.0,25
0,15000,8.94,A,0.0,MORTGAGE,105000.0,26
0,15000,8.94,A,0.0,RENT,40000.0,23
1,14000,13.92,C,1.0,RENT,54000.0,22
0,6250,15.31,D,4.0,RENT,19200.0,25
0,10000,8.59,A,7.0,RENT,55000.0,26
0,12500,11.48,B,0.0,RENT,65000.0,23
1,5000,14.96,D,2.0,RENT,30000.0,21
0,15000,8.94,A,8.0,MORTGAGE,100000.0,22
0,10000,10.99,A,7.0,MORTGAGE,97000.0,37
0,2000,11.14,B,5.0,RENT,24000.0,21
0,16000,14.96,D,3.0,OWN,106000.0,27
0,24000,15.31,D,0.0,RENT,73000.0,39
0,5000,14.61,D,4.0,OWN,36000.0,22
0,8400,13.57,C,17.0,MORTGAGE,58868.0,28
0,9000,8.94,A,0.0,MORTGAGE,47000.0,24
0,10000,13.22,C,3.0,RENT,36000.0,21
0,20000,11.14,B,0.0,MORTGAGE,120000.0,31
0,8000,10.99,C,0.0,RENT,50000.0,23
1,7000,14.96,D,10.0,MORTGAGE,43800.0,26
0,3000,11.83,B,19.0,RENT,42000.0,26
0,6000,7.74,A,6.0,MORTGAGE,90000.0,25
0,18000,14.96,D,11.0,RENT,51200.0,27
0,4200,11.83,B,0.0,RENT,10800.0,28
0,14000,8.94,A,21.0,RENT,128165.0,22
0,2500,12.87,C,0.0,RENT,34368.0,21
0,8000,17.74,E,0.0,RENT,40000.0,36
0,5000,13.57,C,3.0,RENT,35520.0,23
0,15000,16.0,D,3.0,RENT,52000.0,23
0,6000,11.48,B,0.0,RENT,75000.0,23
0,7750,11.83,B,1.0,OWN,21000.0,33
0,3500,13.57,C,15.0,OWN,88000.0,27
0,3200,11.14,B,3.0,RENT,30000.0,21
0,16000,11.83,B,0.0,RENT,40000.0,21
0,12000,13.57,C,34.0,MORTGAGE,98004.0,41
0,6400,12.53,B,11.0,RENT,58500.0,27
0,5000,10.99,A,6.0,RENT,41017.56,23
0,3200,11.48,B,1.0,RENT,110000.0,35
0,25000,15.65,D,4.0,RENT,55000.0,23
0,25000,12.53,B,11.0,MORTGAGE,84000.0,23
0,15400,14.26,C,9.0,RENT,120000.0,24
0,4000,8.94,A,3.0,RENT,20400.0,23
0,24250,15.31,D,7.0,RENT,80000.0,27
0,6000,11.48,B,13.0,MORTGAGE,65000.0,23
1,18000,13.22,C,7.0,MORTGAGE,47682.0,26
0,5000,12.87,C,0.0,RENT,39516.0,28
1,4900,13.22,C,0.0,OWN,36000.0,32
0,4500,7.4,A,3.0,MORTGAGE,60000.0,23
