loan_amnt,int_rate,grade,emp_length,home_ownership,annual_inc,age
12000,12.17,D,1,RENT,24000,25
1000,5.79,A,,MORTGAGE,38400,22
3200,10.99,B,3,RENT,84000,23
5200,7.88,A,1,RENT,38000,23
5000,13.06,C,11,MORTGAGE,120000,28
11500,7.9,A,5,MORTGAGE,29000,23
8000,16,E,1,MORTGAGE,40000,22
12000,11.99,B,0,MORTGAGE,67000,22
3200,7.88,A,2,RENT,35496,27
1000,5.42,A,1,RENT,50400,26
3000,13.92,C,6,OWN,65000,22
2000,10.99,B,4,OWN,25000,25
25000,11.12,B,8,MORTGAGE,118000,25
3350,,A,4,RENT,77300,24
1500,6.03,A,6,MORTGAGE,24000,38
18000,9.99,B,0,MORTGAGE,65000,23
5500,10.37,B,5,MORTGAGE,100000,38
10500,10.74,B,13,OWN,74000,30
3200,11.71,B,5,RENT,65000,26
4725,11.22,C,0,RENT,19800,26
12000,14.26,C,4,RENT,85000,30
4900,12.87,C,1,RENT,74000,24
10000,7.9,A,4,RENT,66000,29
5000,9.91,B,3,RENT,45000,22
10000,7.14,A,9,MORTGAGE,135000,31
12000,,A,4,OWN,201000,28
8500,11.71,B,0,RENT,25000,24
2725,,B,4,RENT,18200,35
12000,7.49,A,8,MORTGAGE,120000,22
7200,7.29,A,12,RENT,40351.56,31
12000,7.66,A,6,RENT,33280,28
7500,7.9,A,0,RENT,42500,22
3600,6.92,A,3,MORTGAGE,35000,24
15000,11.36,B,3,RENT,87800,22
10000,9.63,B,14,MORTGAGE,156000,32
7000,9.91,B,,RENT,22776,25
16000,7.88,A,4,RENT,62000,27
3000,15.27,C,5,RENT,18000,24
15000,16,D,4,RENT,65000,29
6000,13.49,C,8,MORTGAGE,50000,31
30000,10.99,B,11,MORTGAGE,125000,27
18000,14.61,D,4,MORTGAGE,56000,29
9600,7.14,A,1,RENT,24696,32
8975,6.62,A,4,MORTGAGE,32500,31
12000,7.29,A,0,RENT,80400,31
7000,10.37,B,1,RENT,50000,21
9000,13.85,C,0,RENT,43000,26
12000,13.48,C,2,RENT,37920,29
14400,7.49,A,15,OWN,50000,26
6000,7.29,A,7,RENT,57006,31
3300,13.06,C,6,MORTGAGE,20400,34
13500,10,B,6,MORTGAGE,36000,27
6400,,A,22,MORTGAGE,59000,22
12000,8.88,B,7,RENT,36000,24
1500,12.87,C,3,RENT,18000,21
8800,14.27,C,2,MORTGAGE,174000,25
3500,7.9,A,3,MORTGAGE,60000,33
6000,7.51,A,7,RENT,25000,23
6500,,A,0,RENT,123000,29
7000,7.4,A,0,MORTGAGE,40224,26
13250,10.37,B,3,MORTGAGE,65496,21
6000,16.02,D,12,RENT,75000,23
3100,6.76,A,3,MORTGAGE,41800,22
5000,5.42,A,2,MORTGAGE,100000,31
4000,12.53,C,2,MORTGAGE,52000,27
26375,9.91,B,4,MORTGAGE,105000,33
25000,15.57,D,2,MORTGAGE,102400,27
16000,15.28,D,3,MORTGAGE,78500,25
20000,13.36,D,0,RENT,77004,26
3000,9.91,B,6,OWN,50000,26
16800,12.61,C,39,MORTGAGE,60000,28
6000,,B,4,RENT,35324,21
35000,15.23,C,4,RENT,65500,23
14500,7.88,A,3,MORTGAGE,38376,26
2000,14.42,D,1,RENT,60000,28
12000,9.62,B,5,MORTGAGE,50400,25
4000,5.42,A,1,RENT,50000,23
8000,7.51,A,9,MORTGAGE,45000,21
10000,9.88,B,0,RENT,43200,53
20000,11.11,B,5,RENT,64700,38
7000,7.49,A,1,RENT,45000,37
1750,14.72,C,,RENT,10000,22
8200,6.99,A,2,RENT,150000,22
18000,15.33,D,3,RENT,71000,25
8400,,A,9,MORTGAGE,86000,29
18000,15.27,C,31,RENT,82570,22
6900,6.91,A,0,OWN,40000,24
8000,7.66,A,5,OWN,40000,35
1800,8.94,A,0,MORTGAGE,74000,32
18000,9.88,B,13,RENT,75576,23
25000,14.17,C,0,MORTGAGE,232500,26
7500,10.25,B,5,MORTGAGE,57000,22
9950,12.68,C,18,RENT,25404,32
10000,11.48,B,5,RENT,36000,21
25000,15.57,D,4,MORTGAGE,75000,24
2000,12.61,C,0,RENT,24000,23
25000,10.59,B,25,MORTGAGE,61080,24
20000,,B,9,RENT,78000,23
3200,14.22,C,11,MORTGAGE,40800,29
6000,8.9,A,5,RENT,24000,26
12000,5.42,A,16,MORTGAGE,55000,21
6600,13.47,C,8,OWN,38000,31
5000,10.36,B,5,RENT,49560,22
10000,13.49,C,2,RENT,48000,22
17000,,B,6,RENT,55000,30
15000,9.63,A,8,RENT,117000,35
5000,5.42,A,0,OWN,40000,29
25000,13.06,C,8,RENT,66000,22
20000,7.49,A,0,RENT,85000,23
6000,11.99,B,2,MORTGAGE,30000,22
35000,8.9,A,8,MORTGAGE,128000,26
1700,16.77,D,4,MORTGAGE,67836,23
8000,15.62,D,7,RENT,74000,24
14400,,C,13,RENT,58977,23
25000,10.75,B,5,RENT,85000,31
20000,7.49,A,12,RENT,160000,22
11000,8.94,A,7,MORTGAGE,50400,27
11000,12.53,B,2,RENT,42000,30
4000,10,B,5,RENT,58000,22
25000,11.83,B,2,MORTGAGE,64000,22
5600,11.36,B,0,RENT,45000,32
9000,11.58,B,2,RENT,69996,33
9000,12.18,B,7,RENT,50000,23
9400,16.32,E,2,RENT,50000,23
6000,9.51,B,2,MORTGAGE,110000,31
2500,14.59,D,3,MORTGAGE,52000,26
18000,13.85,C,7,RENT,54500,45
2500,13.98,C,4,RENT,54000,25
1450,,A,0,RENT,21600,24
10500,6.62,A,3,MORTGAGE,58239.96,30
6400,7.51,A,21,OWN,44000,23
4600,14.96,D,5,RENT,58000,23
13200,16.77,D,7,MORTGAGE,49000,35
10400,5.99,A,9,MORTGAGE,67000,24
12000,11.83,B,17,MORTGAGE,91234.2,22
7000,6.54,A,3,RENT,47000,24
3000,9.99,B,2,MORTGAGE,32900,21
18000,7.9,A,43,MORTGAGE,72000,24
12000,7.88,A,15,MORTGAGE,80000,25
8800,8.49,A,,MORTGAGE,83000,27
15000,6.03,A,9,MORTGAGE,182952,25
13200,,A,,RENT,44248,23
5000,5.42,A,7,MORTGAGE,54000,24
2600,,A,3,MORTGAGE,43000,22
10000,10.25,B,19,OWN,186000,25
15000,7.9,A,6,MORTGAGE,158000,28
8000,10,B,6,RENT,43000,33
25000,10.25,B,3,RENT,63235,32
3000,11.71,B,9,RENT,60000,27
15000,16.82,E,5,MORTGAGE,105000,23
24000,9.91,B,4,MORTGAGE,75000,25
14000,8.94,A,6,MORTGAGE,60000,24
25000,11.36,B,3,RENT,56952,30
11500,8.49,A,9,RENT,22188,28
6000,11.99,B,2,OWN,35000,27
6075,6.03,A,5,MORTGAGE,66300,32
20000,13.11,C,6,RENT,38004,25
4000,7.51,A,8,MORTGAGE,44196,25
5000,,B,4,RENT,46044,30
12000,,A,4,MORTGAGE,50400,28
12000,15.21,D,9,OWN,36000,22
5000,12.68,C,1,RENT,45000,38
1500,12.53,C,2,RENT,44004,29
3000,14.59,D,6,RENT,63000,23
2000,7.66,A,2,RENT,30000,24
12000,13.61,C,1,RENT,52000,22
5000,15.99,D,9,RENT,21000,47
18000,7.51,A,5,MORTGAGE,84780,27
9000,7.49,A,8,MORTGAGE,35500,23
7000,8.94,A,2,RENT,35000,25
2800,13.49,C,4,RENT,123000,23
3500,9.32,A,6,OTHER,48732,24
20000,11.11,B,11,MORTGAGE,85000,24
10000,14.74,D,21,OTHER,125004,22
15000,13.11,C,0,RENT,85000,24
6000,5.42,A,24,OWN,95000,53
11000,11.58,B,5,RENT,87000,21
7000,6.03,A,11,MORTGAGE,96000,30
7200,15.96,C,0,RENT,64000,23
4000,14.54,D,2,RENT,42000,26
20000,,B,0,RENT,129000,32
6000,9.99,B,0,RENT,78000,23
12000,5.42,A,3,MORTGAGE,87278,24
4000,9.91,B,14,RENT,48000,22
10000,,B,8,MORTGAGE,50000,38
6000,,B,2,MORTGAGE,78000,25
3500,11.83,B,4,RENT,43000,38
5000,8.9,A,3,RENT,36400,26
5000,13.99,C,2,OWN,32500,23
6000,7.88,A,5,RENT,74970,26
12000,9.38,A,0,RENT,90000,26
12000,12.69,B,11,OWN,75000,28
9000,10.99,B,2,RENT,75000,22
12000,16.49,D,0,MORTGAGE,60000,27
3500,8.88,B,0,RENT,55000,24
6400,11.14,B,12,RENT,21120,42
13000,7.88,A,8,MORTGAGE,56000,29
8000,,B,3,RENT,38000,35
10000,15.23,C,0,RENT,60000,25
6500,17.49,D,4,RENT,42000,23
6300,14.35,C,0,RENT,30000,23
5000,,D,3,RENT,24000,21
14000,7.29,A,19,MORTGAGE,86500,23
3000,11.83,B,4,MORTGAGE,51480,22
10000,10.95,B,0,RENT,70000,25
16000,,A,3,RENT,35500,24
3000,10.99,B,5,RENT,85000,22
15000,18.49,D,4,MORTGAGE,45000,29
9000,8.49,A,0,MORTGAGE,95000,22
15000,14.96,D,21,MORTGAGE,88800,25
7000,6.92,A,5,RENT,55000,36
4000,8.9,A,11,MORTGAGE,50000,34
7675,15.33,D,6,RENT,65000,25
7500,8.59,A,15,MORTGAGE,62000,36
13000,,B,4,MORTGAGE,72000,36
15000,10.95,B,2,RENT,85000,21
4000,7.14,A,7,MORTGAGE,45000,21
20000,,B,1,MORTGAGE,90000,26
4000,5.42,A,12,MORTGAGE,53532,37
9900,14.84,D,3,RENT,61200,36
7000,12.42,B,0,RENT,37200,25
6000,6.03,A,0,RENT,55000,24
9925,12.09,C,3,RENT,93500,30
6900,7.66,A,5,RENT,58000,25
22100,7.29,A,39,MORTGAGE,72000,29
21000,11.11,B,19,MORTGAGE,225000,25
6600,12.61,C,7,MORTGAGE,50000,25
13000,14.26,C,6,RENT,29000,28
7000,8.9,A,1,RENT,46000,34
15000,12.84,C,5,RENT,30000,26
11000,11.14,B,5,RENT,47160,24
11000,5.42,A,12,MORTGAGE,75000,22
7500,17.58,D,11,OWN,66000,22
14000,8.59,A,6,RENT,62004,24
3000,15.33,D,13,MORTGAGE,42000,30
4500,8.49,A,4,RENT,55000,23
10400,7.66,A,4,RENT,36000,43
1000,7.49,A,31,MORTGAGE,39000,21
5000,6.91,A,9,RENT,55000,22
3600,12.23,C,,RENT,10800,22
15000,14.72,C,12,MORTGAGE,54000,30
6000,11.86,B,1,RENT,72000,25
2500,11.49,B,14,RENT,66072,36
5500,8.49,A,,MORTGAGE,36780,25
8000,15.21,D,3,OWN,52000,38
5000,,A,6,RENT,41017.56,23
10000,5.42,A,4,RENT,36396,22
5000,10,B,16,RENT,63000,27
16000,16,D,0,OWN,60000,29
5000,11.86,B,2,MORTGAGE,85000,39
5000,9.32,A,21,MORTGAGE,50004,26
4800,14.65,C,4,RENT,49200,27
7550,11.49,B,11,MORTGAGE,175000,25
20000,,B,7,RENT,55200,25
18000,8.88,B,4,RENT,50000,34
10000,5.99,A,0,RENT,33000,37
8000,12.18,B,2,RENT,13500,27
8000,,C,7,MORTGAGE,99220,24
3300,,C,3,RENT,70000,21
5000,15.7,D,3,RENT,35000,25
6000,7.68,A,21,OWN,75000,33
3000,5.99,A,0,MORTGAGE,112000,24
12000,,A,,MORTGAGE,56000,35
14000,6.03,A,5,MORTGAGE,180000,30
1000,7.37,A,0,RENT,34000,23
6250,12.87,C,0,MORTGAGE,65136.6,30
20000,13.11,C,7,MORTGAGE,75000,21
4000,16.32,E,0,RENT,39000,35
9000,11.49,B,2,RENT,99000,51
12000,13.47,C,0,RENT,80000,22
4500,10.83,B,8,RENT,38000,24
20000,13.85,C,2,RENT,70000,29
6000,7.9,A,6,RENT,49000,23
14400,16,D,8,OWN,82404,33
10000,6.62,A,4,RENT,75000,24
8000,10,B,2,RENT,60000,22
5000,12.69,B,6,RENT,39000,23
35000,,A,10,MORTGAGE,185232,27
7000,9.88,B,0,RENT,53000,28
15000,9.76,B,0,MORTGAGE,55000,27
4200,9.25,B,5,MORTGAGE,38000,22
7500,7.88,A,0,RENT,46800,30
15000,13.48,C,5,RENT,37818,25
4000,10.25,B,,RENT,25200,25
7200,10.59,B,2,RENT,42504,27
10000,6.92,A,25,RENT,43337,33
5000,7.29,A,5,RENT,58800,24
2200,7.49,A,1,RENT,35360,21
30000,7.9,A,12,RENT,161000,26
7000,8.49,A,4,MORTGAGE,75000,23
8000,17.49,D,3,MORTGAGE,85000,36
5000,11.34,C,4,RENT,54396,35
12000,14.65,C,18,RENT,90000,28
13500,9.91,B,2,MORTGAGE,36000,30
6000,15.27,C,2,RENT,60000,39
6000,13.22,C,2,RENT,59363,32
18000,7.51,A,15,MORTGAGE,155000,25
7000,7.43,A,0,MORTGAGE,60000,27
9000,13.22,C,9,RENT,90900,25
4500,13.43,C,1,RENT,138000,25
1200,16.69,E,9,OWN,30000,25
10000,13.98,C,3,RENT,42000,22
12000,12.21,B,12,RENT,60000,25
13000,13.57,C,4,RENT,33800,26
4500,13.61,C,3,RENT,74100,29
7200,8.38,A,3,MORTGAGE,175000,23
6000,,A,6,MORTGAGE,70000,22
11100,12.21,B,2,RENT,32244,22
8000,10.99,B,3,RENT,52000,24
3500,10.59,B,11,RENT,38000,21
20000,10.37,B,0,MORTGAGE,260000,29
2500,15.68,E,2,RENT,33500,23
2500,7.4,A,7,MORTGAGE,53000,22
5500,13.11,C,1,RENT,34000,26
3000,10.95,B,2,RENT,30000,31
5600,11.14,B,7,RENT,48000,24
3800,5.42,A,27,MORTGAGE,60000,23
10200,8.94,A,11,MORTGAGE,55000,25
5000,9.25,B,3,RENT,40000,21
25000,13.49,C,9,RENT,110000,35
12000,7.9,A,13,MORTGAGE,135000,33
25000,10.75,B,6,MORTGAGE,85000,23
14000,17.49,D,10,MORTGAGE,132000,24
2000,15.58,D,2,MORTGAGE,36120,27
35000,14.79,C,27,MORTGAGE,215000,23
5000,7.51,A,0,RENT,24000,31
4000,12.61,C,4,RENT,45600,28
20000,11.11,B,3,RENT,115000,30
6000,8.59,A,0,RENT,26400,22
7200,9.63,A,17,MORTGAGE,81000,31
7875,7.66,A,14,MORTGAGE,60000,26
5000,15.7,D,21,RENT,68000,32
8000,9.99,B,4,MORTGAGE,100000,24
1500,11.48,B,5,RENT,33000,25
7500,,C,7,RENT,50000,50
7000,12.87,C,0,RENT,25000,22
3000,15.62,D,6,RENT,37800,31
4000,7.29,A,2,RENT,20000,25
15000,,B,0,MORTGAGE,84000,24
3000,10.62,B,4,RENT,43200,51
10000,10.75,B,2,MORTGAGE,39996,30
3550,11.49,B,,RENT,10200,40
14500,13.06,C,15,OWN,58000,31
9600,10,B,4,MORTGAGE,80004,41
5000,7.49,A,1,RENT,50000,24
10000,10.25,B,12,MORTGAGE,67000,32
16000,12.69,B,5,MORTGAGE,34320,28
12000,10.36,B,4,RENT,55000,28
13000,7.51,A,6,MORTGAGE,140000,33
6000,11.49,B,6,MORTGAGE,48000,29
8000,14.26,C,3,RENT,39100,39
6500,10.65,B,0,RENT,30600,41
9625,10.74,B,17,MORTGAGE,115731,20
14400,13.49,C,0,RENT,48000,22
1400,11.86,B,0,RENT,4080,21
8000,9.63,B,5,MORTGAGE,92000,41
14800,10.83,B,1,RENT,50000,32
15000,7.88,A,19,MORTGAGE,78000,22
3000,8.94,A,4,MORTGAGE,83957,26
18000,11.49,B,9,MORTGAGE,63000,34
6400,8,A,2,MORTGAGE,63996,34
25000,10.38,B,9,RENT,75000,34
1200,,B,26,RENT,60000,23
12725,12.42,B,3,MORTGAGE,46800,26
4400,7.29,A,14,MORTGAGE,94128,44
6000,10,B,2,RENT,14880,24
6000,10.65,B,6,RENT,26400,26
6000,10.36,B,0,RENT,60000,32
10800,16.29,D,9,RENT,75000,23
6800,13.49,C,5,MORTGAGE,60635,22
3000,12.42,B,8,RENT,41000,26
15000,9.88,B,6,RENT,95000,23
3000,10.14,B,4,RENT,48000,26
20000,6.91,A,5,MORTGAGE,68670,22
5000,9.32,A,11,MORTGAGE,18500,24
7500,13.72,C,8,MORTGAGE,110000,23
3000,7.29,A,7,MORTGAGE,50400,30
15000,,D,8,RENT,75000,50
1200,13.49,C,5,MORTGAGE,110000,25
3000,12.87,C,0,OWN,12816,25
1600,10.59,B,3,RENT,12000,21
4200,15.62,D,2,RENT,35000,21
8400,14.84,D,3,RENT,130000,23
5000,9.88,B,1,OWN,25000,26
15000,17.58,D,1,RENT,130000,26
10000,8.49,A,6,MORTGAGE,130000,30
6500,,C,0,RENT,36000,22
2800,,B,2,RENT,23760,23
4000,,A,4,OWN,25000,27
10000,11.36,B,4,OWN,55000,29
5000,5.79,A,8,MORTGAGE,45000,24
30000,12.69,B,4,RENT,84000,22
15000,10.75,B,3,MORTGAGE,65000,27
8700,7.88,A,4,RENT,45000,29
6800,8.49,A,4,MORTGAGE,130000,23
7500,5.42,A,24,MORTGAGE,31000,21
12000,11.86,B,0,RENT,60000,25
5000,15.62,C,1,RENT,43200,39
5700,10.39,B,1,RENT,36000,28
20000,9.99,B,3,RENT,160000,26
35000,9.63,B,11,MORTGAGE,107000,27
12000,9.91,B,1,RENT,46000,38
14100,11.49,B,5,MORTGAGE,51900,22
12000,5.79,A,9,MORTGAGE,120000,39
2000,7.68,A,9,RENT,48000,28
10000,18.39,E,14,MORTGAGE,48960,24
8000,10.95,B,3,RENT,40000,28
6000,7.51,A,12,MORTGAGE,45000,24
15000,10.25,B,13,MORTGAGE,125000,28
20000,7.88,A,4,RENT,60000,22
2100,7.51,A,16,MORTGAGE,35292,23
10000,7.88,A,2,RENT,42000,24
11500,11.86,B,2,RENT,70000,23
10000,7.14,A,0,MORTGAGE,135000,28
8000,12.84,C,0,RENT,36000,28
8000,7.9,A,5,RENT,80000,23
13000,6.91,A,17,OWN,70000,29
12000,7.88,A,9,MORTGAGE,52000,24
14400,,D,0,RENT,60000,22
5125,6.99,A,6,MORTGAGE,34800,25
10950,7.88,A,11,MORTGAGE,65000,26
16000,6.91,A,0,RENT,85000,24
4500,14.74,D,6,MORTGAGE,50000,33
6400,8.49,A,16,MORTGAGE,40740,31
12000,9.63,B,4,RENT,24996,22
19000,13.22,C,6,RENT,96000,26
25000,,B,22,MORTGAGE,150000,24
18000,10.95,B,4,MORTGAGE,53800,23
8000,7.51,A,5,MORTGAGE,65000,24
1500,,B,5,RENT,41004,21
5000,14.35,C,0,RENT,31000,35
12250,11.26,B,0,RENT,27996,27
10000,7.51,A,2,MORTGAGE,105000,34
24000,6.62,A,22,MORTGAGE,88620,22
2500,7.4,A,1,RENT,32000,21
19000,13.92,C,10,OWN,85000,27
4000,10.99,B,10,MORTGAGE,130000,26
35000,7.49,A,4,MORTGAGE,94400,25
7000,,B,15,MORTGAGE,63000,24
1600,13.92,C,9,MORTGAGE,72000,37
9000,11.86,B,3,RENT,65000,26
10000,13.22,C,1,RENT,60000,27
10000,9.64,B,0,RENT,24960,23
20000,17.56,E,11,MORTGAGE,109500,26
10000,7.51,A,4,RENT,33078,32
25000,16.32,D,0,OWN,110000,27
10800,9.62,B,0,RENT,75000,22
4000,12.98,C,5,MORTGAGE,80000,38
10000,12.42,B,0,OWN,39000,33
1925,14.35,C,6,RENT,78000,33
10000,16.89,D,14,MORTGAGE,56000,33
15000,17.56,E,4,RENT,45000,33
11000,8.9,A,21,MORTGAGE,144000,27
5000,13.49,C,15,MORTGAGE,113000,33
15000,8.49,A,2,RENT,58000,30
11000,10.65,B,36,MORTGAGE,82500,36
2400,14.26,C,1,RENT,37800,21
11400,10.99,B,,MORTGAGE,58800,29
2500,10.74,B,1,RENT,24000,24
2100,6.76,A,10,MORTGAGE,73400,27
24250,,E,4,OWN,80000,26
14400,7.14,A,15,MORTGAGE,114000,26
15250,13.98,C,5,OWN,45000,27
7500,8.38,A,0,OWN,75000,27
4000,10.36,B,0,RENT,30000,23
8000,17.19,E,4,MORTGAGE,91000,23
15000,11.71,B,16,MORTGAGE,100000,33
14000,9.99,B,3,MORTGAGE,126000,39
4000,15.65,D,3,MORTGAGE,55000,37
9000,11.48,B,0,RENT,45000,22
5000,9.63,A,5,RENT,63500,34
20000,,B,2,RENT,110000,23
8500,9.99,B,4,RENT,42000,27
11000,13.11,C,14,MORTGAGE,79000,22
10000,14.96,D,9,MORTGAGE,72000,25
4500,6.39,A,,RENT,51372,30
35000,15.99,D,22,MORTGAGE,140000,31
8000,11.12,B,3,RENT,62000,36
7500,7.49,A,4,RENT,48000,30
25000,15.57,D,7,MORTGAGE,80004,24
7000,11.36,B,13,OWN,26400,33
20000,13.98,C,3,RENT,80000,22
10000,,C,3,MORTGAGE,61400,27
9000,14.84,D,27,MORTGAGE,31000,24
15000,12.04,C,7,MORTGAGE,100000,29
10000,11.26,B,2,RENT,75000,22
5300,7.51,A,6,MORTGAGE,65304,27
5000,15.33,D,12,OWN,23400,35
15000,8.49,A,7,MORTGAGE,90000,24
12000,13.55,D,0,MORTGAGE,55000,30
8400,7.88,A,0,RENT,42000,32
5000,11.36,B,5,MORTGAGE,61498,23
3000,,C,6,OWN,49000,25
10000,13.43,C,2,OWN,44000,34
14000,12.69,B,10,RENT,62000,48
3800,14.26,C,1,RENT,108000,23
25000,15.21,D,3,RENT,93600,23
5000,11.14,B,5,RENT,50000,30
13000,7.29,A,9,MORTGAGE,48500,26
19000,8.9,A,2,RENT,78000,23
12000,12.61,C,22,MORTGAGE,75000,24
2200,13.43,C,16,MORTGAGE,85000,26
14000,6.03,A,8,MORTGAGE,75000,32
9950,7.29,A,2,MORTGAGE,36600,22
5000,6.03,A,6,RENT,37500,32
3000,16.49,D,2,RENT,55000,33
2500,5.99,A,2,MORTGAGE,65000,28
9000,,C,0,RENT,80000,25
4500,7.74,A,3,MORTGAGE,72600,26
5200,17.27,D,2,RENT,52000,21
1500,13.23,C,2,RENT,54600,27
3500,7.9,A,3,RENT,40000,24
5000,9.99,B,0,RENT,19200,32
15000,7.49,A,5,MORTGAGE,70000,27
12000,11.86,B,1,MORTGAGE,45000,34
14500,11.58,B,5,RENT,37000,22
8000,7.14,A,9,MORTGAGE,99800,35
21000,13.49,C,26,MORTGAGE,103000,24
3000,14.65,C,2,RENT,125000,30
10000,7.14,A,12,MORTGAGE,51000,23
2500,10.74,B,6,RENT,92500,23
5000,6.92,A,9,RENT,48000,32
6075,6.03,A,8,MORTGAGE,79200,26
10000,12.69,B,4,RENT,45000,25
15000,6.91,A,8,MORTGAGE,62500,30
1050,8.49,A,6,MORTGAGE,61000,27
2400,10.71,B,4,MORTGAGE,36000,28
20000,,A,1,MORTGAGE,62000,24
1400,14.27,C,1,RENT,33000,22
10000,9.62,B,5,RENT,80004,25
2000,12.53,B,3,RENT,62400,26
25000,13.43,C,4,RENT,91800,24
4000,,C,0,RENT,63500,23
5450,15.96,C,24,RENT,43000,63
4000,13.8,C,0,RENT,45000,25
10075,16.29,D,3,MORTGAGE,56000,22
12500,11.11,B,1,RENT,46000,23
20000,10.62,B,4,OWN,45000,29
10000,9.32,A,0,RENT,110000,33
30600,18.79,E,2,RENT,80000,43
4000,10.65,B,13,MORTGAGE,300000,30
9500,5.99,A,1,RENT,28000,24
2700,,A,0,OWN,12000,26
9450,15.62,D,9,RENT,34200,26
1000,14.96,D,1,RENT,37000,23
10000,,C,4,MORTGAGE,23000,25
24250,11.48,B,14,OWN,142000,29
15600,6.17,A,9,MORTGAGE,44000,32
9600,13.49,C,9,MORTGAGE,74400,43
6000,13.23,C,36,RENT,72000,31
18000,6.99,A,10,MORTGAGE,110000,33
10000,6.62,A,4,RENT,40000,25
25000,,B,1,MORTGAGE,159600,27
4725,11.99,B,4,MORTGAGE,45000,23
18225,10.99,B,0,MORTGAGE,50000,31
5000,13.47,C,0,RENT,54996,50
5000,7.29,A,30,RENT,66000,33
8000,8.49,A,1,MORTGAGE,55000,24
5000,6.76,A,5,MORTGAGE,82000,30
19600,15.65,D,13,MORTGAGE,67499,24
9600,13.57,C,7,RENT,60000,28
10000,,A,4,RENT,70000,23
7000,14.91,D,1,RENT,41520,27
7500,13.79,C,3,MORTGAGE,56000,23
6000,,B,11,RENT,45000,24
6000,12.87,C,1,RENT,36400,38
20000,13.92,C,8,RENT,84996,28
20000,12.69,B,16,MORTGAGE,60000,26
9300,,A,2,RENT,66800,22
1450,10.59,B,7,MORTGAGE,55000,35
10000,7.88,A,5,RENT,50000,28
8800,14.42,D,14,RENT,46296,29
3000,14.72,C,14,OWN,14400,23
1400,8.9,A,,MORTGAGE,30108,29
20000,15.57,E,2,MORTGAGE,49000,24
15000,10.62,B,17,RENT,66000,23
6400,20.62,F,2,RENT,44000,22
4200,,B,7,MORTGAGE,72000,27
3600,6.92,A,4,MORTGAGE,55000,29
8000,12.87,C,1,MORTGAGE,136000,25
15000,13.85,C,0,MORTGAGE,73392,34
4775,,C,2,RENT,47004,38
8000,7.88,A,10,MORTGAGE,57996,39
2650,10.59,B,2,RENT,46728,23
20000,,B,1,RENT,350000,28
2500,9.25,B,15,MORTGAGE,35000,26
8000,7.51,A,2,RENT,52000,24
17000,11.12,B,5,MORTGAGE,63834.24,26
20000,11.83,B,4,MORTGAGE,72000,25
25000,18.84,G,2,MORTGAGE,100000,24
16000,14.18,E,3,RENT,139992,23
10000,15.31,D,2,MORTGAGE,33800,25
6000,9.63,B,3,RENT,78000,41
3000,7.68,A,7,RENT,75000,28
5000,18.25,D,3,RENT,36000,22
10000,7.49,A,16,MORTGAGE,60204,24
9000,5.42,A,12,MORTGAGE,95000,32
9000,7.51,A,3,RENT,57240,26
16000,19.47,F,2,RENT,64575,24
7000,6.17,A,30,MORTGAGE,72000,23
20000,6.54,A,1,OWN,158000,29
10000,,B,2,RENT,33600,22
25000,13.43,C,17,MORTGAGE,150000,44
4000,6.99,A,21,MORTGAGE,63000,27
5000,11.14,B,59,OWN,35000,22
7175,7.49,A,0,RENT,85000,23
3000,7.49,A,2,RENT,30000,24
7500,14.35,C,3,MORTGAGE,46000,29
8500,7.88,A,1,RENT,34000,26
6000,8,A,5,RENT,25000,26
15000,12.87,C,1,RENT,40000,24
8000,16.77,D,5,MORTGAGE,65000,29
15000,17.88,E,2,MORTGAGE,140000,41
4000,9.88,B,3,RENT,52000,24
13800,8.9,A,7,MORTGAGE,48000,33
9000,6.99,A,,MORTGAGE,66766,24
5000,9.25,B,1,RENT,28800,31
5000,6,E,14,RENT,34868.4,35
9000,10.91,C,0,RENT,80000,26
6000,8.94,A,6,RENT,60000,27
5000,7.66,A,24,RENT,108000,23
4000,5.79,A,5,MORTGAGE,44000,25
4800,7.49,A,12,MORTGAGE,45000,32
15000,11.58,B,3,MORTGAGE,102211,25
12000,13.85,C,1,MORTGAGE,52000,33
17000,10,B,0,RENT,95000,40
8000,5.99,A,21,RENT,56000,25
6000,6.62,A,3,RENT,40000,24
6000,10.46,B,5,RENT,38000,23
2000,10.99,B,5,MORTGAGE,50000,27
4500,14.26,C,4,RENT,40000,30
8000,10.99,B,14,MORTGAGE,42000,23
9750,14.27,C,6,MORTGAGE,82248,25
12000,14.84,D,5,RENT,45806.16,26
3000,6.62,A,2,MORTGAGE,88668,25
9000,,A,13,MORTGAGE,80000,24
4800,7.49,A,0,RENT,20000,26
12800,7.88,A,2,OWN,63000,33
20000,17.74,E,12,MORTGAGE,76368,22
10875,7.49,A,7,OWN,51500,50
10000,7.49,A,5,MORTGAGE,250000,29
16000,9.91,B,11,RENT,50000,35
8400,,D,8,RENT,34000,25
15000,7.51,A,13,RENT,79000,23
3400,7.4,A,2,MORTGAGE,40000,24
8000,7.37,A,1,MORTGAGE,65004,28
4800,,A,4,RENT,95000,26
15000,11.58,B,11,OTHER,72000,22
8000,5.79,A,3,OWN,70000,22
2400,,C,0,RENT,70000,26
6000,12.53,C,3,MORTGAGE,43000,28
6000,8,A,16,MORTGAGE,77000,20
2500,12.61,C,8,RENT,76320,29
25000,17.39,E,0,OWN,140000,34
1500,,A,5,MORTGAGE,1900000,60
